mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,home,Teams,Total,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,home_opp,Teams_opp,Total_opp,season,date,won
240.0,240.0,44.0,82.0,0.537,4.0,13.0,0.308,14.0,19.0,0.737,10.0,30.0,40.0,27.0,8.0,4.0,13.0,15.0,106.0,0.587,0.561,0.159,0.232,28.6,85.7,57.1,61.4,8.8,6.6,12.6,100.0,116.4,86.8,,12.0,17.0,0.8,2.0,5.0,1.0,3.0,5.0,1.0,4.0,7.0,11.0,5.0,2.0,2.0,2.0,3.0,25.0,23.4,21.0,0.9,0.9,0.75,2.0,19.6,34.3,27.0,39.5,6.0,11.7,28.6,35.7,152.0,97.0,0,SAS,106,1,240.0,240.0,33.0,73.0,0.452,2.0,12.0,0.167,11.0,13.0,0.846,5.0,25.0,30.0,15.0,5.0,3.0,19.0,18.0,79.0,,,0.502,0.466,0.164,0.178,14.3,71.4,42.9,45.5,5.5,4.3,19.4,100.0,86.8,116.4,,,8.0,17.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,9.0,9.0,6.0,2.0,2.0,4.0,3.0,18.0,13.6,-5.0,1.015,1.0,0.667,0.667,17.8,44.0,22.0,41.5,4.1,4.4,50.0,30.8,201.0,126.0,1,BRK,79,2016,2016-01-11,True
240.0,240.0,33.0,73.0,0.452,2.0,12.0,0.167,11.0,13.0,0.846,5.0,25.0,30.0,15.0,5.0,3.0,19.0,18.0,79.0,0.502,0.466,0.164,0.178,14.3,71.4,42.9,45.5,5.5,4.3,19.4,100.0,86.8,116.4,,8.0,17.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,9.0,9.0,6.0,2.0,2.0,4.0,3.0,18.0,13.6,-5.0,1.015,1.0,0.667,0.667,17.8,44.0,22.0,41.5,4.1,4.4,50.0,30.8,201.0,126.0,1,BRK,79,0,240.0,240.0,44.0,82.0,0.537,4.0,13.0,0.308,14.0,19.0,0.737,10.0,30.0,40.0,27.0,8.0,4.0,13.0,15.0,106.0,,,0.587,0.561,0.159,0.232,28.6,85.7,57.1,61.4,8.8,6.6,12.6,100.0,116.4,86.8,,,12.0,17.0,0.8,2.0,5.0,1.0,3.0,5.0,1.0,4.0,7.0,11.0,5.0,2.0,2.0,2.0,3.0,25.0,23.4,21.0,0.9,0.9,0.75,2.0,19.6,34.3,27.0,39.5,6.0,11.7,28.6,35.7,152.0,97.0,0,SAS,106,2016,2016-01-11,False
240.0,240.0,48.0,99.0,0.485,9.0,24.0,0.375,9.0,10.0,0.9,13.0,30.0,43.0,31.0,10.0,7.0,11.0,23.0,114.0,0.551,0.53,0.242,0.101,27.7,75.0,49.4,64.6,10.2,11.9,9.6,100.0,116.8,102.5,,7.0,19.0,0.667,2.0,5.0,1.0,4.0,5.0,1.0,7.0,7.0,12.0,10.0,3.0,2.0,2.0,4.0,17.0,15.5,12.0,0.8,0.8,0.6,0.5,26.7,27.6,24.7,36.1,6.7,12.3,28.6,33.9,136.0,116.0,0,WAS,114,1,240.0,240.0,34.0,81.0,0.42,9.0,22.0,0.409,23.0,27.0,0.852,10.0,34.0,44.0,18.0,5.0,6.0,17.0,16.0,100.0,,,0.538,0.475,0.272,0.333,25.0,72.3,50.6,52.9,5.1,8.0,15.5,100.0,102.5,116.8,,,8.0,15.0,0.615,2.0,4.0,0.667,6.0,7.0,1.0,4.0,9.0,10.0,7.0,3.0,2.0,4.0,3.0,23.0,17.6,4.0,0.846,0.75,1.0,1.333,25.5,43.5,26.4,42.1,3.9,6.0,33.3,27.3,156.0,127.0,1,CHI,100,2016,2016-01-11,True
240.0,240.0,34.0,81.0,0.42,9.0,22.0,0.409,23.0,27.0,0.852,10.0,34.0,44.0,18.0,5.0,6.0,17.0,16.0,100.0,0.538,0.475,0.272,0.333,25.0,72.3,50.6,52.9,5.1,8.0,15.5,100.0,102.5,116.8,,8.0,15.0,0.615,2.0,4.0,0.667,6.0,7.0,1.0,4.0,9.0,10.0,7.0,3.0,2.0,4.0,3.0,23.0,17.6,4.0,0.846,0.75,1.0,1.333,25.5,43.5,26.4,42.1,3.9,6.0,33.3,27.3,156.0,127.0,1,CHI,100,0,240.0,240.0,48.0,99.0,0.485,9.0,24.0,0.375,9.0,10.0,0.9,13.0,30.0,43.0,31.0,10.0,7.0,11.0,23.0,114.0,,,0.551,0.53,0.242,0.101,27.7,75.0,49.4,64.6,10.2,11.9,9.6,100.0,116.8,102.5,,,7.0,19.0,0.667,2.0,5.0,1.0,4.0,5.0,1.0,7.0,7.0,12.0,10.0,3.0,2.0,2.0,4.0,17.0,15.5,12.0,0.8,0.8,0.6,0.5,26.7,27.6,24.7,36.1,6.7,12.3,28.6,33.9,136.0,116.0,0,WAS,114,2016,2016-01-11,False
240.0,240.0,41.0,91.0,0.451,7.0,19.0,0.368,14.0,16.0,0.875,9.0,38.0,47.0,31.0,2.0,4.0,11.0,19.0,103.0,0.525,0.489,0.209,0.176,18.4,80.9,49.0,75.6,2.0,6.3,10.1,100.0,104.9,113.1,,6.0,20.0,0.857,2.0,5.0,0.667,8.0,8.0,1.0,4.0,10.0,12.0,11.0,1.0,2.0,4.0,5.0,20.0,19.7,4.0,0.874,0.857,1.0,0.4,20.7,44.0,21.5,50.3,1.9,4.2,21.6,37.5,155.0,119.0,0,MIA,103,1,240.0,240.0,41.0,86.0,0.477,7.0,23.0,0.304,22.0,30.0,0.733,9.0,40.0,49.0,25.0,5.0,1.0,9.0,18.0,111.0,,,0.559,0.517,0.267,0.349,19.1,81.6,51.0,61.0,5.1,1.4,8.3,100.0,113.1,104.9,,,11.0,27.0,0.8,4.0,11.0,0.5,6.0,11.0,1.0,3.0,9.0,12.0,6.0,2.0,1.0,3.0,3.0,31.0,20.6,18.0,0.922,0.875,1.0,2.0,17.9,37.3,21.4,44.1,2.8,3.2,25.0,36.2,186.0,112.0,1,GSW,111,2016,2016-01-11,False
240.0,240.0,41.0,86.0,0.477,7.0,23.0,0.304,22.0,30.0,0.733,9.0,40.0,49.0,25.0,5.0,1.0,9.0,18.0,111.0,0.559,0.517,0.267,0.349,19.1,81.6,51.0,61.0,5.1,1.4,8.3,100.0,113.1,104.9,,11.0,27.0,0.8,4.0,11.0,0.5,6.0,11.0,1.0,3.0,9.0,12.0,6.0,2.0,1.0,3.0,3.0,31.0,20.6,18.0,0.922,0.875,1.0,2.0,17.9,37.3,21.4,44.1,2.8,3.2,25.0,36.2,186.0,112.0,1,GSW,111,0,240.0,240.0,41.0,91.0,0.451,7.0,19.0,0.368,14.0,16.0,0.875,9.0,38.0,47.0,31.0,2.0,4.0,11.0,19.0,103.0,,,0.525,0.489,0.209,0.176,18.4,80.9,49.0,75.6,2.0,6.3,10.1,100.0,104.9,113.1,,,6.0,20.0,0.857,2.0,5.0,0.667,8.0,8.0,1.0,4.0,10.0,12.0,11.0,1.0,2.0,4.0,5.0,20.0,19.7,4.0,0.874,0.857,1.0,0.4,20.7,44.0,21.5,50.3,1.9,4.2,21.6,37.5,155.0,119.0,0,MIA,103,2016,2016-01-11,True
265.0,265.0,40.0,97.0,0.412,17.0,44.0,0.386,13.0,16.0,0.813,17.0,29.0,46.0,28.0,12.0,4.0,10.0,21.0,110.0,0.529,0.5,0.454,0.165,31.5,80.6,51.1,70.0,12.7,7.8,8.8,100.0,116.0,112.8,,9.0,20.0,0.667,4.0,9.0,0.571,6.0,8.0,1.0,6.0,7.0,11.0,9.0,3.0,2.0,4.0,4.0,27.0,24.2,21.0,0.727,0.714,0.714,0.471,23.7,33.8,25.6,42.2,7.2,5.6,16.3,29.9,169.0,119.0,0,CLE,110,1,265.0,265.0,39.0,79.0,0.494,11.0,28.0,0.393,18.0,22.0,0.818,7.0,37.0,44.0,25.0,4.0,7.0,16.0,16.0,107.0,,,0.603,0.563,0.354,0.278,19.4,68.5,48.9,64.1,4.2,13.2,15.3,100.0,112.8,116.0,,,10.0,15.0,1.0,3.0,8.0,0.6,6.0,6.0,1.0,4.0,10.0,12.0,10.0,2.0,3.0,5.0,3.0,25.0,20.1,15.0,0.868,1.0,0.75,1.0,18.5,25.7,22.2,38.8,3.0,16.6,33.3,26.0,152.0,128.0,1,DAL,107,2016,2016-01-12,True
265.0,265.0,39.0,79.0,0.494,11.0,28.0,0.393,18.0,22.0,0.818,7.0,37.0,44.0,25.0,4.0,7.0,16.0,16.0,107.0,0.603,0.563,0.354,0.278,19.4,68.5,48.9,64.1,4.2,13.2,15.3,100.0,112.8,116.0,,10.0,15.0,1.0,3.0,8.0,0.6,6.0,6.0,1.0,4.0,10.0,12.0,10.0,2.0,3.0,5.0,3.0,25.0,20.1,15.0,0.868,1.0,0.75,1.0,18.5,25.7,22.2,38.8,3.0,16.6,33.3,26.0,152.0,128.0,1,DAL,107,0,265.0,265.0,40.0,97.0,0.412,17.0,44.0,0.386,13.0,16.0,0.813,17.0,29.0,46.0,28.0,12.0,4.0,10.0,21.0,110.0,,,0.529,0.5,0.454,0.165,31.5,80.6,51.1,70.0,12.7,7.8,8.8,100.0,116.0,112.8,,,9.0,20.0,0.667,4.0,9.0,0.571,6.0,8.0,1.0,6.0,7.0,11.0,9.0,3.0,2.0,4.0,4.0,27.0,24.2,21.0,0.727,0.714,0.714,0.471,23.7,33.8,25.6,42.2,7.2,5.6,16.3,29.9,169.0,119.0,0,CLE,110,2016,2016-01-12,False
240.0,240.0,41.0,85.0,0.482,5.0,14.0,0.357,22.0,27.0,0.815,11.0,38.0,49.0,20.0,9.0,5.0,17.0,20.0,109.0,0.563,0.512,0.165,0.318,26.8,77.6,54.4,48.8,9.0,7.4,14.9,100.0,108.5,98.6,,13.0,19.0,0.684,2.0,5.0,1.0,5.0,7.0,1.0,5.0,8.0,13.0,5.0,4.0,2.0,3.0,3.0,31.0,23.0,11.0,1.0,1.0,1.0,1.0,16.4,37.7,20.5,31.9,6.4,10.9,33.3,32.0,212.0,106.0,0,SAS,109,1,240.0,240.0,38.0,91.0,0.418,6.0,23.0,0.261,17.0,26.0,0.654,11.0,30.0,41.0,22.0,8.0,2.0,12.0,24.0,99.0,,,0.483,0.451,0.253,0.286,22.4,73.2,45.6,57.9,8.0,2.8,10.5,100.0,98.6,108.5,,,9.0,14.0,1.0,4.0,6.0,0.667,4.0,6.0,1.0,6.0,6.0,10.0,11.0,3.0,1.0,5.0,5.0,25.0,21.1,5.0,1.0,1.0,0.833,0.5,31.2,27.5,25.5,51.9,3.4,3.6,25.3,33.1,200.0,116.0,1,DET,99,2016,2016-01-12,True
240.0,240.0,38.0,91.0,0.418,6.0,23.0,0.261,17.0,26.0,0.654,11.0,30.0,41.0,22.0,8.0,2.0,12.0,24.0,99.0,0.483,0.451,0.253,0.286,22.4,73.2,45.6,57.9,8.0,2.8,10.5,100.0,98.6,108.5,,9.0,14.0,1.0,4.0,6.0,0.667,4.0,6.0,1.0,6.0,6.0,10.0,11.0,3.0,1.0,5.0,5.0,25.0,21.1,5.0,1.0,1.0,0.833,0.5,31.2,27.5,25.5,51.9,3.4,3.6,25.3,33.1,200.0,116.0,1,DET,99,0,240.0,240.0,41.0,85.0,0.482,5.0,14.0,0.357,22.0,27.0,0.815,11.0,38.0,49.0,20.0,9.0,5.0,17.0,20.0,109.0,,,0.563,0.512,0.165,0.318,26.8,77.6,54.4,48.8,9.0,7.4,14.9,100.0,108.5,98.6,,,13.0,19.0,0.684,2.0,5.0,1.0,5.0,7.0,1.0,5.0,8.0,13.0,5.0,4.0,2.0,3.0,3.0,31.0,23.0,11.0,1.0,1.0,1.0,1.0,16.4,37.7,20.5,31.9,6.4,10.9,33.3,32.0,212.0,106.0,0,SAS,109,2016,2016-01-12,False
240.0,240.0,36.0,89.0,0.404,8.0,25.0,0.32,17.0,27.0,0.63,16.0,29.0,45.0,24.0,6.0,3.0,19.0,25.0,97.0,0.481,0.449,0.281,0.303,32.7,78.4,52.3,66.7,6.1,5.5,15.8,100.0,99.0,118.4,,8.0,18.0,1.0,5.0,8.0,0.625,4.0,10.0,1.0,5.0,7.0,10.0,5.0,1.0,2.0,5.0,6.0,19.0,12.4,1.0,1.0,1.0,0.615,1.25,14.2,34.1,19.8,38.4,2.9,5.5,46.0,33.8,200.0,126.0,0,PHO,97,1,240.0,240.0,41.0,79.0,0.519,10.0,24.0,0.417,24.0,31.0,0.774,8.0,33.0,41.0,25.0,13.0,5.0,13.0,21.0,116.0,,,0.626,0.582,0.304,0.392,21.6,67.3,47.7,61.0,13.3,7.8,12.3,100.0,118.4,99.0,,,8.0,14.0,1.0,4.0,8.0,0.667,8.0,8.0,1.0,3.0,8.0,8.0,7.0,4.0,2.0,3.0,5.0,21.0,16.6,26.0,1.136,1.0,0.615,1.75,17.4,25.7,17.5,100.0,20.1,5.6,33.3,37.1,250.0,110.0,1,IND,116,2016,2016-01-12,False
240.0,240.0,41.0,79.0,0.519,10.0,24.0,0.417,24.0,31.0,0.774,8.0,33.0,41.0,25.0,13.0,5.0,13.0,21.0,116.0,0.626,0.582,0.304,0.392,21.6,67.3,47.7,61.0,13.3,7.8,12.3,100.0,118.4,99.0,,8.0,14.0,1.0,4.0,8.0,0.667,8.0,8.0,1.0,3.0,8.0,8.0,7.0,4.0,2.0,3.0,5.0,21.0,16.6,26.0,1.136,1.0,0.615,1.75,17.4,25.7,17.5,100.0,20.1,5.6,33.3,37.1,250.0,110.0,1,IND,116,0,240.0,240.0,36.0,89.0,0.404,8.0,25.0,0.32,17.0,27.0,0.63,16.0,29.0,45.0,24.0,6.0,3.0,19.0,25.0,97.0,,,0.481,0.449,0.281,0.303,32.7,78.4,52.3,66.7,6.1,5.5,15.8,100.0,99.0,118.4,,,8.0,18.0,1.0,5.0,8.0,0.625,4.0,10.0,1.0,5.0,7.0,10.0,5.0,1.0,2.0,5.0,6.0,19.0,12.4,1.0,1.0,1.0,0.615,1.25,14.2,34.1,19.8,38.4,2.9,5.5,46.0,33.8,200.0,126.0,0,PHO,97,2016,2016-01-12,True
240.0,240.0,38.0,91.0,0.418,6.0,23.0,0.261,9.0,14.0,0.643,12.0,39.0,51.0,20.0,2.0,6.0,11.0,27.0,91.0,0.468,0.451,0.253,0.154,25.0,78.0,52.0,52.6,2.1,10.3,10.2,100.0,96.7,100.9,,8.0,19.0,1.0,3.0,7.0,1.0,3.0,4.0,1.0,5.0,11.0,13.0,4.0,1.0,1.0,5.0,5.0,21.0,10.2,7.0,0.906,1.0,1.0,4.0,23.1,59.6,35.9,28.9,2.9,4.9,21.0,30.9,193.0,107.0,0,NOP,91,1,240.0,240.0,32.0,87.0,0.368,6.0,29.0,0.207,25.0,32.0,0.781,11.0,36.0,47.0,16.0,7.0,4.0,8.0,17.0,95.0,,,0.47,0.402,0.333,0.368,22.0,75.0,48.0,50.0,7.4,5.9,7.3,100.0,100.9,96.7,,,5.0,17.0,0.6,2.0,8.0,0.5,10.0,10.0,1.0,4.0,9.0,11.0,8.0,2.0,2.0,3.0,4.0,19.0,17.1,14.0,0.712,0.8,0.8,0.714,13.2,35.6,21.3,41.4,5.8,8.0,17.0,30.4,137.0,104.0,1,LAL,95,2016,2016-01-12,False
240.0,240.0,32.0,87.0,0.368,6.0,29.0,0.207,25.0,32.0,0.781,11.0,36.0,47.0,16.0,7.0,4.0,8.0,17.0,95.0,0.47,0.402,0.333,0.368,22.0,75.0,48.0,50.0,7.4,5.9,7.3,100.0,100.9,96.7,,5.0,17.0,0.6,2.0,8.0,0.5,10.0,10.0,1.0,4.0,9.0,11.0,8.0,2.0,2.0,3.0,4.0,19.0,17.1,14.0,0.712,0.8,0.8,0.714,13.2,35.6,21.3,41.4,5.8,8.0,17.0,30.4,137.0,104.0,1,LAL,95,0,240.0,240.0,38.0,91.0,0.418,6.0,23.0,0.261,9.0,14.0,0.643,12.0,39.0,51.0,20.0,2.0,6.0,11.0,27.0,91.0,,,0.468,0.451,0.253,0.154,25.0,78.0,52.0,52.6,2.1,10.3,10.2,100.0,96.7,100.9,,,8.0,19.0,1.0,3.0,7.0,1.0,3.0,4.0,1.0,5.0,11.0,13.0,4.0,1.0,1.0,5.0,5.0,21.0,10.2,7.0,0.906,1.0,1.0,4.0,23.1,59.6,35.9,28.9,2.9,4.9,21.0,30.9,193.0,107.0,0,NOP,91,2016,2016-01-12,True
240.0,240.0,33.0,77.0,0.429,18.0,35.0,0.514,23.0,27.0,0.852,18.0,24.0,42.0,21.0,10.0,4.0,17.0,19.0,107.0,0.602,0.545,0.455,0.351,50.0,64.9,57.5,63.6,12.0,7.4,16.1,100.0,128.0,108.9,,6.0,13.0,0.6,4.0,9.0,1.0,9.0,10.0,1.0,6.0,8.0,14.0,6.0,3.0,2.0,6.0,4.0,25.0,20.4,14.0,0.791,0.75,0.692,0.769,21.2,27.5,24.4,50.1,6.0,4.7,25.6,37.9,160.0,123.0,0,HOU,107,1,240.0,240.0,33.0,72.0,0.458,7.0,18.0,0.389,18.0,24.0,0.75,13.0,18.0,31.0,22.0,9.0,3.0,19.0,24.0,91.0,,,0.551,0.507,0.25,0.333,35.1,50.0,42.5,66.7,10.8,7.1,18.7,100.0,108.9,128.0,,,8.0,15.0,0.533,3.0,5.0,1.0,4.0,5.0,1.0,4.0,5.0,9.0,9.0,3.0,3.0,4.0,5.0,20.0,17.2,1.0,0.75,0.75,0.5,2.0,16.0,20.4,18.1,35.9,4.4,8.5,33.3,61.5,155.0,146.0,1,MEM,91,2016,2016-01-12,True
240.0,240.0,33.0,72.0,0.458,7.0,18.0,0.389,18.0,24.0,0.75,13.0,18.0,31.0,22.0,9.0,3.0,19.0,24.0,91.0,0.551,0.507,0.25,0.333,35.1,50.0,42.5,66.7,10.8,7.1,18.7,100.0,108.9,128.0,,8.0,15.0,0.533,3.0,5.0,1.0,4.0,5.0,1.0,4.0,5.0,9.0,9.0,3.0,3.0,4.0,5.0,20.0,17.2,1.0,0.75,0.75,0.5,2.0,16.0,20.4,18.1,35.9,4.4,8.5,33.3,61.5,155.0,146.0,1,MEM,91,0,240.0,240.0,33.0,77.0,0.429,18.0,35.0,0.514,23.0,27.0,0.852,18.0,24.0,42.0,21.0,10.0,4.0,17.0,19.0,107.0,,,0.602,0.545,0.455,0.351,50.0,64.9,57.5,63.6,12.0,7.4,16.1,100.0,128.0,108.9,,,6.0,13.0,0.6,4.0,9.0,1.0,9.0,10.0,1.0,6.0,8.0,14.0,6.0,3.0,2.0,6.0,4.0,25.0,20.4,14.0,0.791,0.75,0.692,0.769,21.2,27.5,24.4,50.1,6.0,4.7,25.6,37.9,160.0,123.0,0,HOU,107,2016,2016-01-12,False
240.0,240.0,35.0,85.0,0.412,12.0,29.0,0.414,19.0,24.0,0.792,20.0,37.0,57.0,22.0,3.0,8.0,17.0,25.0,101.0,0.528,0.482,0.341,0.282,43.5,72.5,58.8,62.9,3.3,10.0,15.1,100.0,110.5,115.9,,9.0,21.0,0.636,3.0,8.0,1.0,10.0,12.0,1.0,5.0,9.0,14.0,6.0,1.0,4.0,4.0,4.0,30.0,22.2,7.0,0.773,0.773,0.636,0.667,27.8,23.8,23.0,29.2,2.3,15.0,100.0,31.9,142.0,123.0,0,CHI,101,1,240.0,240.0,43.0,93.0,0.462,3.0,13.0,0.231,17.0,28.0,0.607,14.0,26.0,40.0,28.0,11.0,9.0,5.0,19.0,106.0,,,0.503,0.478,0.14,0.301,27.5,56.5,41.2,65.1,12.0,16.1,4.5,100.0,115.9,110.5,,,10.0,16.0,0.714,2.0,6.0,0.333,9.0,14.0,1.0,4.0,8.0,12.0,9.0,3.0,5.0,2.0,4.0,29.0,29.0,19.0,0.719,0.714,0.444,1.0,26.4,23.3,16.0,29.7,6.7,19.6,18.4,28.0,202.0,126.0,1,MIL,106,2016,2016-01-12,False
240.0,240.0,43.0,93.0,0.462,3.0,13.0,0.231,17.0,28.0,0.607,14.0,26.0,40.0,28.0,11.0,9.0,5.0,19.0,106.0,0.503,0.478,0.14,0.301,27.5,56.5,41.2,65.1,12.0,16.1,4.5,100.0,115.9,110.5,,10.0,16.0,0.714,2.0,6.0,0.333,9.0,14.0,1.0,4.0,8.0,12.0,9.0,3.0,5.0,2.0,4.0,29.0,29.0,19.0,0.719,0.714,0.444,1.0,26.4,23.3,16.0,29.7,6.7,19.6,18.4,28.0,202.0,126.0,1,MIL,106,0,240.0,240.0,35.0,85.0,0.412,12.0,29.0,0.414,19.0,24.0,0.792,20.0,37.0,57.0,22.0,3.0,8.0,17.0,25.0,101.0,,,0.528,0.482,0.341,0.282,43.5,72.5,58.8,62.9,3.3,10.0,15.1,100.0,110.5,115.9,,,9.0,21.0,0.636,3.0,8.0,1.0,10.0,12.0,1.0,5.0,9.0,14.0,6.0,1.0,4.0,4.0,4.0,30.0,22.2,7.0,0.773,0.773,0.636,0.667,27.8,23.8,23.0,29.2,2.3,15.0,100.0,31.9,142.0,123.0,0,CHI,101,2016,2016-01-12,True
240.0,240.0,39.0,84.0,0.464,9.0,22.0,0.409,14.0,18.0,0.778,8.0,33.0,41.0,21.0,10.0,3.0,18.0,21.0,101.0,0.549,0.518,0.262,0.214,19.0,75.0,47.7,53.8,10.2,4.8,16.4,100.0,103.0,97.9,,11.0,25.0,1.0,2.0,9.0,1.0,6.0,6.0,1.0,3.0,7.0,8.0,11.0,3.0,2.0,7.0,5.0,30.0,18.9,11.0,1.031,1.0,1.0,2.0,17.3,20.8,12.1,57.7,4.7,4.1,28.4,37.6,169.0,109.0,0,OKC,101,1,240.0,240.0,36.0,81.0,0.444,7.0,18.0,0.389,17.0,23.0,0.739,11.0,34.0,45.0,22.0,7.0,6.0,18.0,15.0,96.0,,,0.527,0.488,0.222,0.284,25.0,81.0,52.3,61.1,7.1,9.7,16.5,100.0,97.9,103.0,,,8.0,19.0,1.0,3.0,4.0,1.0,6.0,8.0,1.0,5.0,9.0,10.0,6.0,3.0,6.0,3.0,3.0,22.0,15.9,12.0,1.5,1.5,1.0,0.5,19.2,38.7,19.7,39.8,5.6,14.5,40.0,32.4,154.0,110.0,1,MIN,96,2016,2016-01-12,True
240.0,240.0,36.0,81.0,0.444,7.0,18.0,0.389,17.0,23.0,0.739,11.0,34.0,45.0,22.0,7.0,6.0,18.0,15.0,96.0,0.527,0.488,0.222,0.284,25.0,81.0,52.3,61.1,7.1,9.7,16.5,100.0,97.9,103.0,,8.0,19.0,1.0,3.0,4.0,1.0,6.0,8.0,1.0,5.0,9.0,10.0,6.0,3.0,6.0,3.0,3.0,22.0,15.9,12.0,1.5,1.5,1.0,0.5,19.2,38.7,19.7,39.8,5.6,14.5,40.0,32.4,154.0,110.0,1,MIN,96,0,240.0,240.0,39.0,84.0,0.464,9.0,22.0,0.409,14.0,18.0,0.778,8.0,33.0,41.0,21.0,10.0,3.0,18.0,21.0,101.0,,,0.549,0.518,0.262,0.214,19.0,75.0,47.7,53.8,10.2,4.8,16.4,100.0,103.0,97.9,,,11.0,25.0,1.0,2.0,9.0,1.0,6.0,6.0,1.0,3.0,7.0,8.0,11.0,3.0,2.0,7.0,5.0,30.0,18.9,11.0,1.031,1.0,1.0,2.0,17.3,20.8,12.1,57.7,4.7,4.1,28.4,37.6,169.0,109.0,0,OKC,101,2016,2016-01-12,False
240.0,240.0,42.0,86.0,0.488,9.0,29.0,0.31,21.0,26.0,0.808,7.0,35.0,42.0,25.0,5.0,4.0,9.0,20.0,114.0,0.585,0.541,0.337,0.302,17.5,85.4,51.9,59.5,5.1,6.6,8.5,100.0,116.8,122.9,,11.0,23.0,0.833,3.0,8.0,1.0,11.0,12.0,0.917,3.0,8.0,8.0,8.0,2.0,1.0,3.0,5.0,34.0,28.1,5.0,1.0,1.0,0.667,0.7,14.0,41.1,21.2,41.2,4.1,3.1,20.0,39.3,201.0,126.0,0,BOS,114,1,240.0,240.0,43.0,81.0,0.531,7.0,20.0,0.35,27.0,30.0,0.9,6.0,33.0,39.0,24.0,5.0,5.0,11.0,17.0,120.0,,,0.637,0.574,0.247,0.37,14.6,82.5,48.1,55.8,5.1,8.8,10.5,100.0,122.9,116.8,,,10.0,18.0,0.857,3.0,9.0,1.0,5.0,6.0,1.0,2.0,9.0,10.0,8.0,2.0,2.0,3.0,6.0,26.0,21.6,10.0,0.926,0.917,1.0,1.0,52.0,59.5,29.4,55.4,3.7,6.3,50.0,33.6,216.0,124.0,1,NYK,120,2016,2016-01-12,False
240.0,240.0,43.0,81.0,0.531,7.0,20.0,0.35,27.0,30.0,0.9,6.0,33.0,39.0,24.0,5.0,5.0,11.0,17.0,120.0,0.637,0.574,0.247,0.37,14.6,82.5,48.1,55.8,5.1,8.8,10.5,100.0,122.9,116.8,,10.0,18.0,0.857,3.0,9.0,1.0,5.0,6.0,1.0,2.0,9.0,10.0,8.0,2.0,2.0,3.0,6.0,26.0,21.6,10.0,0.926,0.917,1.0,1.0,52.0,59.5,29.4,55.4,3.7,6.3,50.0,33.6,216.0,124.0,1,NYK,120,0,240.0,240.0,42.0,86.0,0.488,9.0,29.0,0.31,21.0,26.0,0.808,7.0,35.0,42.0,25.0,5.0,4.0,9.0,20.0,114.0,,,0.585,0.541,0.337,0.302,17.5,85.4,51.9,59.5,5.1,6.6,8.5,100.0,116.8,122.9,,,11.0,23.0,0.833,3.0,8.0,1.0,11.0,12.0,0.917,3.0,8.0,8.0,8.0,2.0,1.0,3.0,5.0,34.0,28.1,5.0,1.0,1.0,0.667,0.7,14.0,41.1,21.2,41.2,4.1,3.1,20.0,39.3,201.0,126.0,0,BOS,114,2016,2016-01-12,True
